file_path,date,subfolder,lang,tier,field,violation_code,before,after,reason
news/2026-04-18-breaking-1705-he.html,2026-04-18,breaking-1705,he,B,title,TITLE_TOO_LONG,"קריסטרשון משיק תקציב אביב, סובסידיות דלק וחוקי עבריינות נוער מחמירים לקראת בחירות 2026 — Riksdagsmonitor",,no analysis source on disk — rewrite in place from HTML body; Title is 104 chars (max 60 for lang=he).
news/2026-04-18-breaking-1705-he.html,2026-04-18,breaking-1705,he,B,title,TITLE_ENDS_WITH_BRAND,"קריסטרשון משיק תקציב אביב, סובסידיות דלק וחוקי עבריינות נוער מחמירים לקראת בחירות 2026 — Riksdagsmonitor",,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-he.html,2026-04-18,breaking-1705,he,B,description,DESCRIPTION_TOO_LONG,"קואליציית טידו השוודית ביצעה מרוץ פוליטי מתואם לפני הבחירות, הגישה את Vårproposition 2026 (הצעת המשק לאביב, HD03100), תקציב תיקון נוסף המפחית מסי דלק ומציג סובסידיות למחירי חשמל…",,no analysis source on disk — rewrite in place from HTML body; Description is 178 chars (max 170 for lang=he).
news/2026-04-18-breaking-1705-he.html,2026-04-18,breaking-1705,he,C,title,TITLE_TOO_LONG,"קריסטרשון משיק תקציב אביב, סובסידיות דלק וחוקי עבריינות נוער מחמירים לקראת בחירות 2026 — Riksdagsmonitor",,"non-EN article (lang=he, window 120-170) with long title — translation repair; Title is 104 chars (max 60 for lang=he)."
news/2026-04-18-breaking-1705-he.html,2026-04-18,breaking-1705,he,C,title,TITLE_ENDS_WITH_BRAND,"קריסטרשון משיק תקציב אביב, סובסידיות דלק וחוקי עבריינות נוער מחמירים לקראת בחירות 2026 — Riksdagsmonitor",,"non-EN article (lang=he, window 120-170) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-he.html,2026-04-18,breaking-1705,he,C,description,DESCRIPTION_TOO_LONG,"קואליציית טידו השוודית ביצעה מרוץ פוליטי מתואם לפני הבחירות, הגישה את Vårproposition 2026 (הצעת המשק לאביב, HD03100), תקציב תיקון נוסף המפחית מסי דלק ומציג סובסידיות למחירי חשמל…",,"non-EN article (lang=he, window 120-170) with long title — translation repair; Description is 178 chars (max 170 for lang=he)."
news/2026-04-18-breaking-1705-ja.html,2026-04-18,breaking-1705,ja,B,description,DESCRIPTION_TOO_LONG,スウェーデンの2026年春季経済方針案（HD03100）はGDP0.82%成長を見込む一方、スバンテッソン財務相は燃料税減税と電気・ガス補助金（HD03236）を提出。ストロメール法務相は少年犯罪者への厳格規則（HD03246）も提案—2026年9月選挙まで5か月を切った中での協調的な選挙戦略。,,no analysis source on disk — rewrite in place from HTML body; Description is 148 chars (max 120 for lang=ja).
news/2026-04-18-breaking-1705-ko.html,2026-04-18,breaking-1705,ko,B,title,TITLE_TOO_LONG,"크리스테르손 총리, 2026년 봄 추경예산·연료 보조금·청소년 범죄 강화법 선거 전 발표 — Riksdagsmonitor",,no analysis source on disk — rewrite in place from HTML body; Title is 67 chars (max 45 for lang=ko).
news/2026-04-18-breaking-1705-ko.html,2026-04-18,breaking-1705,ko,B,title,TITLE_ENDS_WITH_BRAND,"크리스테르손 총리, 2026년 봄 추경예산·연료 보조금·청소년 범죄 강화법 선거 전 발표 — Riksdagsmonitor",,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-ko.html,2026-04-18,breaking-1705,ko,C,title,TITLE_TOO_LONG,"크리스테르손 총리, 2026년 봄 추경예산·연료 보조금·청소년 범죄 강화법 선거 전 발표 — Riksdagsmonitor",,"non-EN article (lang=ko, window 70-120) with long title — translation repair; Title is 67 chars (max 45 for lang=ko)."
news/2026-04-18-breaking-1705-ko.html,2026-04-18,breaking-1705,ko,C,title,TITLE_ENDS_WITH_BRAND,"크리스테르손 총리, 2026년 봄 추경예산·연료 보조금·청소년 범죄 강화법 선거 전 발표 — Riksdagsmonitor",,"non-EN article (lang=ko, window 70-120) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-nl.html,2026-04-18,breaking-1705,nl,B,title,TITLE_TOO_LONG,"Kristersson zet lentebegroting, brandstofsubsidies en strengere wetten jeugdcriminaliteit in preverkiezingssprint — Riksdagsmonitor",,no analysis source on disk — rewrite in place from HTML body; Title is 131 chars (max 70 for lang=nl).
news/2026-04-18-breaking-1705-nl.html,2026-04-18,breaking-1705,nl,B,title,TITLE_ENDS_WITH_BRAND,"Kristersson zet lentebegroting, brandstofsubsidies en strengere wetten jeugdcriminaliteit in preverkiezingssprint — Riksdagsmonitor",,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-nl.html,2026-04-18,breaking-1705,nl,C,title,TITLE_TOO_LONG,"Kristersson zet lentebegroting, brandstofsubsidies en strengere wetten jeugdcriminaliteit in preverkiezingssprint — Riksdagsmonitor",,"non-EN article (lang=nl, window 140-200) with long title — translation repair; Title is 131 chars (max 70 for lang=nl)."
news/2026-04-18-breaking-1705-nl.html,2026-04-18,breaking-1705,nl,C,title,TITLE_ENDS_WITH_BRAND,"Kristersson zet lentebegroting, brandstofsubsidies en strengere wetten jeugdcriminaliteit in preverkiezingssprint — Riksdagsmonitor",,"non-EN article (lang=nl, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-no.html,2026-04-18,breaking-1705,no,B,title,TITLE_TOO_LONG,"Kristersson legger frem vårbudsjett, drivstoffsubsidier og strengere ungdomskriminalitetslover i valgkampsprint — Riksdagsmonitor",,no analysis source on disk — rewrite in place from HTML body; Title is 129 chars (max 70 for lang=nb).
news/2026-04-18-breaking-1705-no.html,2026-04-18,breaking-1705,no,B,title,TITLE_ENDS_WITH_BRAND,"Kristersson legger frem vårbudsjett, drivstoffsubsidier og strengere ungdomskriminalitetslover i valgkampsprint — Riksdagsmonitor",,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-no.html,2026-04-18,breaking-1705,no,C,title,TITLE_TOO_LONG,"Kristersson legger frem vårbudsjett, drivstoffsubsidier og strengere ungdomskriminalitetslover i valgkampsprint — Riksdagsmonitor",,"non-EN article (lang=no, window 140-200) with long title — translation repair; Title is 129 chars (max 70 for lang=nb)."
news/2026-04-18-breaking-1705-no.html,2026-04-18,breaking-1705,no,C,title,TITLE_ENDS_WITH_BRAND,"Kristersson legger frem vårbudsjett, drivstoffsubsidier og strengere ungdomskriminalitetslover i valgkampsprint — Riksdagsmonitor",,"non-EN article (lang=no, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-sv.html,2026-04-18,breaking-1705,sv,B,title,TITLE_TOO_LONG,"Kristersson lanserar vårbudget, drivmedelssänkning och skärpta ungdomsbrottsregler i valinspurten — Riksdagsmonitor",,no analysis source on disk — rewrite in place from HTML body; Title is 115 chars (max 70 for lang=sv).
news/2026-04-18-breaking-1705-sv.html,2026-04-18,breaking-1705,sv,B,title,TITLE_ENDS_WITH_BRAND,"Kristersson lanserar vårbudget, drivmedelssänkning och skärpta ungdomsbrottsregler i valinspurten — Riksdagsmonitor",,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-sv.html,2026-04-18,breaking-1705,sv,C,title,TITLE_TOO_LONG,"Kristersson lanserar vårbudget, drivmedelssänkning och skärpta ungdomsbrottsregler i valinspurten — Riksdagsmonitor",,"non-EN article (lang=sv, window 140-200) with long title — translation repair; Title is 115 chars (max 70 for lang=sv)."
news/2026-04-18-breaking-1705-sv.html,2026-04-18,breaking-1705,sv,C,title,TITLE_ENDS_WITH_BRAND,"Kristersson lanserar vårbudget, drivmedelssänkning och skärpta ungdomsbrottsregler i valinspurten — Riksdagsmonitor",,"non-EN article (lang=sv, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-breaking-1705-zh.html,2026-04-18,breaking-1705,zh,B,description,DESCRIPTION_TOO_LONG,瑞典2026年春季经济方针案（HD03100）在GDP增长0.82%的背景下设定复苏框架，财政部长斯万特松提交燃油税减免和电气补贴（HD03236），司法部长斯特罗默提出青少年罪犯强化规则（HD03246）——距2026年9月大选五个月前的协调性选举战略。,,no analysis source on disk — rewrite in place from HTML body; Description is 128 chars (max 120 for lang=zh).
news/2026-04-18-realtime-1705-en.html,2026-04-18,realtime-1705,en,A,title,TITLE_TOO_SHORT,Realtime Monitor 1705 — Riksdagsmonitor,,analysis source exists at daily/2026-04-18/realtime-1705/executive-brief.md; Title is 39 chars (min 55 for lang=en).
news/2026-04-18-realtime-1705-en.html,2026-04-18,realtime-1705,en,A,title,TITLE_ENDS_WITH_BRAND,Realtime Monitor 1705 — Riksdagsmonitor,,"analysis source exists at daily/2026-04-18/realtime-1705/executive-brief.md; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-realtime-1705-sv.html,2026-04-18,realtime-1705,sv,A,title,TITLE_TOO_SHORT,Realtime Monitor 1705 — Riksdagsmonitor,,analysis source exists at daily/2026-04-18/realtime-1705/executive-brief.md; Title is 39 chars (min 55 for lang=sv).
news/2026-04-18-realtime-1705-sv.html,2026-04-18,realtime-1705,sv,A,title,TITLE_ENDS_WITH_BRAND,Realtime Monitor 1705 — Riksdagsmonitor,,"analysis source exists at daily/2026-04-18/realtime-1705/executive-brief.md; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-weekly-review-en.html,2026-04-18,weekly-review,en,A,title,TITLE_TOO_SHORT,"Riksdag Week 16, 2026 — Riksdagsmonitor",,analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Title is 39 chars (min 55 for lang=en).
news/2026-04-18-weekly-review-en.html,2026-04-18,weekly-review,en,A,title,TITLE_ENDS_WITH_BRAND,"Riksdag Week 16, 2026 — Riksdagsmonitor",,"analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-weekly-review-en.html,2026-04-18,weekly-review,en,A,description,DESCRIPTION_TOO_SHORT,---,,analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Description is 3 chars (min 140 for lang=en).
news/2026-04-18-weekly-review-en.html,2026-04-18,weekly-review,en,A,description,DESCRIPTION_NOT_TERMINATED,---,,"analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Description does not end on ., !, ?, …, 。, or ।."
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,A,title,TITLE_TOO_SHORT,"Riksdag Week 16, 2026 — Riksdagsmonitor",,analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Title is 39 chars (min 55 for lang=sv).
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,A,title,TITLE_ENDS_WITH_BRAND,"Riksdag Week 16, 2026 — Riksdagsmonitor",,"analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,A,description,DESCRIPTION_TOO_SHORT,---,,analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Description is 3 chars (min 140 for lang=sv).
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,A,description,DESCRIPTION_NOT_TERMINATED,---,,"analysis source exists at daily/2026-04-18/weekly-review/executive-brief.md; Description does not end on ., !, ?, …, 。, or ।."
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,C,title,TITLE_TOO_SHORT,"Riksdag Week 16, 2026 — Riksdagsmonitor",,"non-EN article (lang=sv, window 140-200) with short description — translation repair; Title is 39 chars (min 55 for lang=sv)."
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,C,title,TITLE_ENDS_WITH_BRAND,"Riksdag Week 16, 2026 — Riksdagsmonitor",,"non-EN article (lang=sv, window 140-200) with short description — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,C,description,DESCRIPTION_TOO_SHORT,---,,"non-EN article (lang=sv, window 140-200) with short description — translation repair; Description is 3 chars (min 140 for lang=sv)."
news/2026-04-18-weekly-review-sv.html,2026-04-18,weekly-review,sv,C,description,DESCRIPTION_NOT_TERMINATED,---,,"non-EN article (lang=sv, window 140-200) with short description — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-04-19-breaking-1219-ar.html,2026-04-19,breaking-1219,ar,B,title,TITLE_TOO_LONG,البرلمان السويدي يُطلق تعديلاً دستورياً يُقيّد حرية الصحافة بينما تدفع السويد بحزمة المساءلة عن جرائم الحرب الأوكرانية — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 136 chars (max 60 for lang=ar).
news/2026-04-19-breaking-1219-ar.html,2026-04-19,breaking-1219,ar,B,title,TITLE_ENDS_WITH_BRAND,البرلمان السويدي يُطلق تعديلاً دستورياً يُقيّد حرية الصحافة بينما تدفع السويد بحزمة المساءلة عن جرائم الحرب الأوكرانية — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-ar.html,2026-04-19,breaking-1219,ar,B,description,DESCRIPTION_TOO_LONG,تواجه السويد هذا الأسبوع مفارقة دستورية لافتة: دفعت لجنة الدستور في الريكسداغ (Konstitutionsutskottet، KU) بإدراج رأي من شأنه تقليص نطاق مبدأ الشفافية العامة &mdash; الحق الدستوري…,,no analysis source on disk — rewrite in place from HTML body; Description is 180 chars (max 170 for lang=ar).
news/2026-04-19-breaking-1219-ar.html,2026-04-19,breaking-1219,ar,C,title,TITLE_TOO_LONG,البرلمان السويدي يُطلق تعديلاً دستورياً يُقيّد حرية الصحافة بينما تدفع السويد بحزمة المساءلة عن جرائم الحرب الأوكرانية — Riksdagsmonitor,,"non-EN article (lang=ar, window 120-170) with long title — translation repair; Title is 136 chars (max 60 for lang=ar)."
news/2026-04-19-breaking-1219-ar.html,2026-04-19,breaking-1219,ar,C,title,TITLE_ENDS_WITH_BRAND,البرلمان السويدي يُطلق تعديلاً دستورياً يُقيّد حرية الصحافة بينما تدفع السويد بحزمة المساءلة عن جرائم الحرب الأوكرانية — Riksdagsmonitor,,"non-EN article (lang=ar, window 120-170) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-ar.html,2026-04-19,breaking-1219,ar,C,description,DESCRIPTION_TOO_LONG,تواجه السويد هذا الأسبوع مفارقة دستورية لافتة: دفعت لجنة الدستور في الريكسداغ (Konstitutionsutskottet، KU) بإدراج رأي من شأنه تقليص نطاق مبدأ الشفافية العامة &mdash; الحق الدستوري…,,"non-EN article (lang=ar, window 120-170) with long title — translation repair; Description is 180 chars (max 170 for lang=ar)."
news/2026-04-19-breaking-1219-da.html,2026-04-19,breaking-1219,da,B,title,TITLE_TOO_LONG,Riksdag indleder grundlovsændring om begrænsning af pressefrihed mens Sverige fremmer ukrainsk krigsansvarlighed — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 130 chars (max 70 for lang=da).
news/2026-04-19-breaking-1219-da.html,2026-04-19,breaking-1219,da,B,title,TITLE_ENDS_WITH_BRAND,Riksdag indleder grundlovsændring om begrænsning af pressefrihed mens Sverige fremmer ukrainsk krigsansvarlighed — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-da.html,2026-04-19,breaking-1219,da,C,title,TITLE_TOO_LONG,Riksdag indleder grundlovsændring om begrænsning af pressefrihed mens Sverige fremmer ukrainsk krigsansvarlighed — Riksdagsmonitor,,"non-EN article (lang=da, window 140-200) with long title — translation repair; Title is 130 chars (max 70 for lang=da)."
news/2026-04-19-breaking-1219-da.html,2026-04-19,breaking-1219,da,C,title,TITLE_ENDS_WITH_BRAND,Riksdag indleder grundlovsændring om begrænsning af pressefrihed mens Sverige fremmer ukrainsk krigsansvarlighed — Riksdagsmonitor,,"non-EN article (lang=da, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-de.html,2026-04-19,breaking-1219,de,B,title,TITLE_TOO_LONG,"Riksdag leitet Verfassungsänderung zur Pressefreiheitsbeschränkung ein, — Riksdagsmonitor",,no analysis source on disk — rewrite in place from HTML body; Title is 89 chars (max 70 for lang=de).
news/2026-04-19-breaking-1219-de.html,2026-04-19,breaking-1219,de,B,title,TITLE_ENDS_WITH_BRAND,"Riksdag leitet Verfassungsänderung zur Pressefreiheitsbeschränkung ein, — Riksdagsmonitor",,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-de.html,2026-04-19,breaking-1219,de,C,title,TITLE_TOO_LONG,"Riksdag leitet Verfassungsänderung zur Pressefreiheitsbeschränkung ein, — Riksdagsmonitor",,"non-EN article (lang=de, window 140-200) with long title — translation repair; Title is 89 chars (max 70 for lang=de)."
news/2026-04-19-breaking-1219-de.html,2026-04-19,breaking-1219,de,C,title,TITLE_ENDS_WITH_BRAND,"Riksdag leitet Verfassungsänderung zur Pressefreiheitsbeschränkung ein, — Riksdagsmonitor",,"non-EN article (lang=de, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-en.html,2026-04-19,breaking-1219,en,B,title,TITLE_TOO_LONG,Riksdag Initiates Constitutional Press-Freedom Restriction as Sweden Champions Ukraine War Crimes Accountability — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 130 chars (max 70 for lang=en).
news/2026-04-19-breaking-1219-en.html,2026-04-19,breaking-1219,en,B,title,TITLE_ENDS_WITH_BRAND,Riksdag Initiates Constitutional Press-Freedom Restriction as Sweden Champions Ukraine War Crimes Accountability — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-es.html,2026-04-19,breaking-1219,es,B,title,TITLE_TOO_LONG,El Riksdag impulsa una reforma constitucional que restringe la libertad de — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 92 chars (max 70 for lang=es).
news/2026-04-19-breaking-1219-es.html,2026-04-19,breaking-1219,es,B,title,TITLE_ENDS_WITH_BRAND,El Riksdag impulsa una reforma constitucional que restringe la libertad de — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-es.html,2026-04-19,breaking-1219,es,C,title,TITLE_TOO_LONG,El Riksdag impulsa una reforma constitucional que restringe la libertad de — Riksdagsmonitor,,"non-EN article (lang=es, window 140-200) with long title — translation repair; Title is 92 chars (max 70 for lang=es)."
news/2026-04-19-breaking-1219-es.html,2026-04-19,breaking-1219,es,C,title,TITLE_ENDS_WITH_BRAND,El Riksdag impulsa una reforma constitucional que restringe la libertad de — Riksdagsmonitor,,"non-EN article (lang=es, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-fi.html,2026-04-19,breaking-1219,fi,B,title,TITLE_TOO_LONG,Riksdag käynnistää perustuslaillisen lehdistönvapauden rajoituksen Ruotsin edistäessä Ukrainan sotarikosvastuut — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 129 chars (max 70 for lang=fi).
news/2026-04-19-breaking-1219-fi.html,2026-04-19,breaking-1219,fi,B,title,TITLE_ENDS_WITH_BRAND,Riksdag käynnistää perustuslaillisen lehdistönvapauden rajoituksen Ruotsin edistäessä Ukrainan sotarikosvastuut — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-fi.html,2026-04-19,breaking-1219,fi,C,title,TITLE_TOO_LONG,Riksdag käynnistää perustuslaillisen lehdistönvapauden rajoituksen Ruotsin edistäessä Ukrainan sotarikosvastuut — Riksdagsmonitor,,"non-EN article (lang=fi, window 140-200) with long title — translation repair; Title is 129 chars (max 70 for lang=fi)."
news/2026-04-19-breaking-1219-fi.html,2026-04-19,breaking-1219,fi,C,title,TITLE_ENDS_WITH_BRAND,Riksdag käynnistää perustuslaillisen lehdistönvapauden rajoituksen Ruotsin edistäessä Ukrainan sotarikosvastuut — Riksdagsmonitor,,"non-EN article (lang=fi, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-fr.html,2026-04-19,breaking-1219,fr,B,title,TITLE_TOO_LONG,Le Riksdag engage une réforme constitutionnelle restreignant la liberté de — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 92 chars (max 70 for lang=fr).
news/2026-04-19-breaking-1219-fr.html,2026-04-19,breaking-1219,fr,B,title,TITLE_ENDS_WITH_BRAND,Le Riksdag engage une réforme constitutionnelle restreignant la liberté de — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-fr.html,2026-04-19,breaking-1219,fr,C,title,TITLE_TOO_LONG,Le Riksdag engage une réforme constitutionnelle restreignant la liberté de — Riksdagsmonitor,,"non-EN article (lang=fr, window 140-200) with long title — translation repair; Title is 92 chars (max 70 for lang=fr)."
news/2026-04-19-breaking-1219-fr.html,2026-04-19,breaking-1219,fr,C,title,TITLE_ENDS_WITH_BRAND,Le Riksdag engage une réforme constitutionnelle restreignant la liberté de — Riksdagsmonitor,,"non-EN article (lang=fr, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-he.html,2026-04-19,breaking-1219,he,B,title,TITLE_TOO_LONG,הפרלמנט השבדי מקדם תיקון חוקתי המגביל חופש העיתונות תוך שהשוודים מניעים חבילת אחריות על פשעי מלחמה באוקראינה — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 126 chars (max 60 for lang=he).
news/2026-04-19-breaking-1219-he.html,2026-04-19,breaking-1219,he,B,title,TITLE_ENDS_WITH_BRAND,הפרלמנט השבדי מקדם תיקון חוקתי המגביל חופש העיתונות תוך שהשוודים מניעים חבילת אחריות על פשעי מלחמה באוקראינה — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-he.html,2026-04-19,breaking-1219,he,B,description,DESCRIPTION_TOO_LONG,"שוודיה ניצבת השבוע בפני פרדוקס חוקתי בולט: ועדת החוקה של הריקסדאג (Konstitutionsutskottet, KU) קידמה חוות דעת שתצמצם את היקף עיקרון הפומביות &mdash; הזכות החוקתית השבדית לגישה…",,no analysis source on disk — rewrite in place from HTML body; Description is 176 chars (max 170 for lang=he).
news/2026-04-19-breaking-1219-he.html,2026-04-19,breaking-1219,he,C,title,TITLE_TOO_LONG,הפרלמנט השבדי מקדם תיקון חוקתי המגביל חופש העיתונות תוך שהשוודים מניעים חבילת אחריות על פשעי מלחמה באוקראינה — Riksdagsmonitor,,"non-EN article (lang=he, window 120-170) with long title — translation repair; Title is 126 chars (max 60 for lang=he)."
news/2026-04-19-breaking-1219-he.html,2026-04-19,breaking-1219,he,C,title,TITLE_ENDS_WITH_BRAND,הפרלמנט השבדי מקדם תיקון חוקתי המגביל חופש העיתונות תוך שהשוודים מניעים חבילת אחריות על פשעי מלחמה באוקראינה — Riksdagsmonitor,,"non-EN article (lang=he, window 120-170) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-04-19-breaking-1219-he.html,2026-04-19,breaking-1219,he,C,description,DESCRIPTION_TOO_LONG,"שוודיה ניצבת השבוע בפני פרדוקס חוקתי בולט: ועדת החוקה של הריקסדאג (Konstitutionsutskottet, KU) קידמה חוות דעת שתצמצם את היקף עיקרון הפומביות &mdash; הזכות החוקתית השבדית לגישה…",,"non-EN article (lang=he, window 120-170) with long title — translation repair; Description is 176 chars (max 170 for lang=he)."
news/2026-04-19-breaking-1219-ja.html,2026-04-19,breaking-1219,ja,B,title,TITLE_TOO_LONG,スウェーデン議会、報道の自由を制限する憲法改正を推進——同時にウクライナ戦争犯罪責任パッケージを推進,,no analysis source on disk — rewrite in place from HTML body; Title is 50 chars (max 45 for lang=ja).
news/2026-04-19-breaking-1219-ja.html,2026-04-19,breaking-1219,ja,B,description,DESCRIPTION_TOO_LONG,スウェーデン憲法委員会(KU)が押収資料に関する公開原則を制限する答申(HD01KU33、DIW 8.48)を推進する一方、クリステルション政権は歴史的な特別法廷(HD03231)と国際賠償委員会(HD03232)に関する二つの法案を提出。カール・グスタフ国王のキーウ訪問が外交的文脈を高める。,,no analysis source on disk — rewrite in place from HTML body; Description is 147 chars (max 120 for lang=ja).
news/2026-04-19-breaking-1219-ja.html,2026-04-19,breaking-1219,ja,C,title,TITLE_TOO_LONG,スウェーデン議会、報道の自由を制限する憲法改正を推進——同時にウクライナ戦争犯罪責任パッケージを推進,,"non-EN article (lang=ja, window 70-120) with long title — translation repair; Title is 50 chars (max 45 for lang=ja)."
news/2026-04-19-breaking-1219-ja.html,2026-04-19,breaking-1219,ja,C,description,DESCRIPTION_TOO_LONG,スウェーデン憲法委員会(KU)が押収資料に関する公開原則を制限する答申(HD01KU33、DIW 8.48)を推進する一方、クリステルション政権は歴史的な特別法廷(HD03231)と国際賠償委員会(HD03232)に関する二つの法案を提出。カール・グスタフ国王のキーウ訪問が外交的文脈を高める。,,"non-EN article (lang=ja, window 70-120) with long title — translation repair; Description is 147 chars (max 120 for lang=ja)."
news/2026-04-19-breaking-1219-ko.html,2026-04-19,breaking-1219,ko,B,title,TITLE_TOO_LONG,"스웨덴 의회, 언론의 자유 제한 헌법 개정 추진과 동시에 우크라이나 전쟁범죄 책임 패키지 발의",,no analysis source on disk — rewrite in place from HTML body; Title is 52 chars (max 45 for lang=ko).
news/2026-04-19-breaking-1219-ko.html,2026-04-19,breaking-1219,ko,B,description,DESCRIPTION_TOO_LONG,"스웨덴 헌법위원회(KU)가 압수 자료에 대한 공개 원칙을 제한하는 답신(HD01KU33, DIW 8.48)을 추진하는 가운데, 크리스테르손 정부는 특별 법원(HD03231)과 국제배상위원회(HD03232) 설립에 관한 역사적인 두 법안을 제출했다.",,no analysis source on disk — rewrite in place from HTML body; Description is 138 chars (max 120 for lang=ko).
news/2026-04-19-breaking-1219-ko.html,2026-04-19,breaking-1219,ko,C,title,TITLE_TOO_LONG,"스웨덴 의회, 언론의 자유 제한 헌법 개정 추진과 동시에 우크라이나 전쟁범죄 책임 패키지 발의",,"non-EN article (lang=ko, window 70-120) with long title — translation repair; Title is 52 chars (max 45 for lang=ko)."
